Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/WT2.sam
AT2G03620	182
AT2G03630	0
AT2G03640	795.50
AT2G03660	0
AT2G03667	194.67
AT2G03670	103.50
AT2G03680	2737
AT2G03690	641
AT2G03700	0
AT2G03710	183.50
AT2G03720	0.50
AT2G03730	405.50
AT2G03740	0
AT2G03750	453
AT2G03760	389.50
AT2G03770	0
AT2G03780	300
AT2G03790	0
AT2G03800	299
AT2G03810	151.50
AT2G03820	1282.50
AT2G03821	0
AT2G03822	0
AT2G03830	2
AT2G03840	0
AT2G03850	0
AT2G03870	792.50
AT2G03880	13
AT2G03890	1414
AT2G03913	0
AT2G03930	0
AT2G03931	0
AT2G03932	0
AT2G03933	0
AT2G03936	0
AT2G03937	0
AT2G03938	0
AT2G03955	0
AT2G03980	743.83
AT2G04020	0
AT2G04025	0
AT2G04030	4944
AT2G04031	0
AT2G04032	201
AT2G04034	0
AT2G04037	0
AT2G04038	0
AT2G04039	1964.50
AT2G04040	99
AT2G04041	0
AT2G04045	0
AT2G04046	0
AT2G04050	4
AT2G04060	0
AT2G04063	0
AT2G04066	81.75
AT2G04070	55
AT2G04080	774.25
AT2G04090	4
AT2G04100	49
AT2G04115	0
AT2G04160	368
AT2G04170	47
AT2G04190	0
AT2G04220	0
AT2G04230	190
AT2G04235	39
AT2G04240	260
AT2G04270	554.50
AT2G04280	936
AT2G04300	0
AT2G04305	404.50
AT2G04340	291
AT2G04350	1019.50
AT2G04360	863
AT2G04370	0
AT2G04378	485.83
AT2G04380	374.50
AT2G04390	1819.17
AT2G04395	7
AT2G04400	1568.50
AT2G04410	2172
AT2G04420	1
AT2G04425	0
AT2G04430	129
AT2G04440	0
AT2G04450	305
AT2G04480	0
AT2G04495	84
AT2G04500	0
AT2G04515	7
AT2G04520	1364.50
AT2G04530	291.25
AT2G04540	224
AT2G04550	451
AT2G04560	66
AT2G04570	333
AT2G04620	254
AT2G04622	0
AT2G04630	544
AT2G04650	106
AT2G04660	134
AT2G04675	0
AT2G04680	0.50
AT2G04690	598.00
AT2G04700	5192.17
AT2G04740	340
AT2G04750	0
AT2G04780	1647
AT2G04790	306.50
AT2G04795	150
AT2G04800	3
AT2G04810	0
AT2G04830	0
AT2G04840	8
AT2G04842	2707.00
AT2G04845	122
AT2G04850	96.50
AT2G04852	48.50
AT2G04860	30
AT2G04865	295
AT2G04870	0
AT2G04880	511.50
AT2G04890	444.25
AT2G04900	758.25
AT2G04910	0
AT2G04920	0
AT2G04925	0
AT2G04930	0
AT2G04940	467.50
AT2G05050	0
AT2G05060	0
AT2G05070	18332.75
AT2G05100	25526.75
AT2G05117	0
AT2G05120	153
AT2G05140	0
AT2G05160	117
AT2G05170	849.50
AT2G05180	0.50
AT2G05185	37.50
AT2G05210	213.50
AT2G05220	2822.75
AT2G05230	283.99
AT2G05250	283.24
AT2G05260	181.25
AT2G05270	0
AT2G05294	0
AT2G05310	2332
AT2G05320	259.50
AT2G05330	1
AT2G05335	0
AT2G05350	0
AT2G05360	0
AT2G05370	0
AT2G05380	2103.58
AT2G05400	0
AT2G05410	0
AT2G05420	0
AT2G05430	0
AT2G05440	145.50
AT2G05500	0
AT2G05510	1.50
AT2G05518	70
AT2G05520	32949.08
AT2G05530	3.50
AT2G05540	150.50
AT2G05580	1.50
AT2G05590	231
AT2G05600	0
AT2G05620	2511.50
AT2G05630	609.50
AT2G05632	127.50
AT2G05635	0
AT2G05642	0
AT2G05645	0
AT2G05710	4710.83
AT2G05720	0
AT2G05752	1
AT2G05753	43.50
AT2G05755	194.50
AT2G05760	129
AT2G05765	44
AT2G05786	0
AT2G05790	1805.75
AT2G05803	0
AT2G05810	321
AT2G05812	296
AT2G05830	1093
AT2G05840	1689.50
AT2G05850	0
AT2G05900	0
AT2G05910	12
AT2G05914	2
AT2G05915	2
AT2G05920	2812
AT2G05940	666.50
AT2G05970	0
AT2G05990	2818.50
AT2G05995	37
AT2G06000	259.50
AT2G06002	25
AT2G06005	59
AT2G06010	376.50
AT2G06020	0
AT2G06025	928.50
AT2G06040	99
AT2G06050	2789.00
AT2G06090	0
AT2G06095	0
AT2G06166	0
AT2G06200	13
AT2G06210	535.50
AT2G06255	27
AT2G06420	0.50
AT2G06500	1
AT2G06510	82.00
AT2G06520	39760.00
AT2G06530	1129.00
AT2G06541	0
AT2G06555	0
AT2G06562	0
AT2G06570	0
AT2G06645	0
AT2G06667	0
AT2G06845	0
AT2G06850	5810.17
AT2G06904	0
AT2G06906	0
AT2G06908	0
AT2G06925	785
AT2G06960	0
AT2G06983	0
AT2G06990	436
AT2G07000	0
AT2G07020	0
AT2G07040	0
AT2G07042	63.50
AT2G07050	1962.67
AT2G07110	0
AT2G07120	0
AT2G07140	9
AT2G07170	44
AT2G07180	1129
AT2G07190	0
AT2G07200	0
AT2G07213	0
AT2G07215	0
AT2G07240	0
AT2G07280	0
AT2G07290	0
AT2G07310	0
AT2G07340	519
AT2G07360	1703.67
AT2G07362	0
AT2G07363	0
AT2G07440	0
AT2G07505	0
AT2G07521	0
AT2G07560	0
AT2G07599	5.25
AT2G07640	0
AT2G07667	8.50
AT2G07669	0
AT2G07671	21.67
AT2G07672	0
AT2G07673	0
AT2G07674	8.25
AT2G07675	1.50
AT2G07676	0
AT2G07678	5.50
AT2G07680	183.50
AT2G07681	0.50
AT2G07684	3
AT2G07687	0.50
AT2G07689	8
AT2G07690	304
AT2G07691	0
AT2G07692	2
AT2G07695	4.83
AT2G07696	2.25
AT2G07698	27
AT2G07701	0
AT2G07702	0.50
AT2G07705	1.00
AT2G07706	3
AT2G07707	3
AT2G07708	5
AT2G07713	0
AT2G07714	0
AT2G07715	46.50
AT2G07718	6.50
AT2G07719	3.50
AT2G07721	0
AT2G07722	4
AT2G07724	0
AT2G07725	5
AT2G07727	0.50
AT2G07728	1
AT2G07732	0
AT2G07734	0.50
AT2G07738	0
AT2G07739	5.25
AT2G07741	6.77
AT2G07742	0
AT2G07743	0
AT2G07745	1
AT2G07746	0
AT2G07748	0
AT2G07749	1.50
AT2G07750	0
AT2G07751	1.75
AT2G07752	0
AT2G07753	0
AT2G07754	2.95
AT2G07755	0.50
AT2G07756	0.75
AT2G07757	0.50
AT2G07758	0
AT2G07759	0.73
AT2G07760	0
AT2G07761	0
AT2G07762	2.50
AT2G07763	0
AT2G07764	0
AT2G07765	0
AT2G07766	0
AT2G07768	0.50
AT2G07771	0
AT2G07772	1
AT2G07773	1
AT2G07774	12.05
AT2G07775	0.50
AT2G07776	18.33
AT2G07777	11
AT2G07778	0
AT2G07779	0.50
AT2G07785	3.50
AT2G07787	2
AT2G07792	4
AT2G07793	0
AT2G07794	0
AT2G07795	0.33
AT2G07798	4
AT2G07806	0
AT2G07815	10.25
AT2G07820	0
AT2G07825	0.50
AT2G07827	0
AT2G07830	0
AT2G07835	9
AT2G07981	0
AT2G08986	0
AT2G09388	0
AT2G09795	323
AT2G09838	0
AT2G09840	0
AT2G09970	1
AT2G09990	2020
AT2G10014	0
AT2G10020	0
AT2G10260	0
AT2G10340	0
AT2G10440	0
AT2G10450	0
AT2G10535	0
AT2G10537	0
AT2G10550	0
AT2G10557	0
AT2G10560	0
AT2G10602	0
AT2G10606	6
AT2G10608	6
AT2G10920	0
AT2G10921	0
AT2G10930	4
AT2G10931	54.50
AT2G10940	33887.89
AT2G10950	235
AT2G10965	0
AT2G10970	0.50
AT2G10975	1
AT2G11000	365.25
AT2G11005	0
AT2G11010	0.25
AT2G11015	0
AT2G11200	0
AT2G11270	1
AT2G11271	0
AT2G11405	0
AT2G11462	0
AT2G11520	560.50
AT2G11522	0
AT2G11570	0
AT2G11620	0
AT2G11623	0
AT2G11626	0
AT2G11651	0
AT2G11773	0
AT2G11778	0
AT2G11810	110
AT2G11851	0
AT2G11852	0
AT2G11890	1276.00
AT2G11891	3
AT2G11910	1569.75
AT2G12170	24
AT2G12190	80.50
AT2G12200	0
AT2G12280	0
AT2G12290	0
AT2G12400	272
AT2G12405	0
AT2G12461	105
AT2G12462	159
AT2G12465	4
AT2G12475	0
AT2G12480	6
AT2G12550	158
AT2G12557	0
AT2G12646	0
AT2G12875	0
AT2G12880	0
AT2G12900	0
AT2G12905	0
AT2G12935	0
AT2G12940	0
AT2G12945	0
AT2G12977	0
AT2G13100	620.50
AT2G13125	0
AT2G13126	0
AT2G13150	0
AT2G13272	0
AT2G13273	0
AT2G13290	358.50
AT2G13295	0
AT2G13350	0
AT2G13360	41562.79
AT2G13363	0
AT2G13370	621.50
AT2G13422	6
AT2G13430	10
AT2G13440	771
AT2G13450	0.50
AT2G13463	0
AT2G13500	0
AT2G13510	0
AT2G13540	537.50
AT2G13542	0
AT2G13547	0
AT2G13550	125
AT2G13560	3420.50
AT2G13570	2
AT2G13600	48
AT2G13610	273
AT2G13620	0
AT2G13623	0
AT2G13630	0
AT2G13640	0
AT2G13650	328
AT2G13660	78.50
AT2G13665	78.50
AT2G13680	16.25
AT2G13690	187
AT2G13720	0
AT2G13760	0
AT2G13770	1
AT2G13790	1671.08
AT2G13800	455.24
AT2G13810	73
AT2G13820	170
AT2G13840	161
AT2G13895	0
AT2G13900	0
AT2G13950	0
AT2G13960	19.00
AT2G13980	0
AT2G14000	0
AT2G14045	441
AT2G14050	75
AT2G14060	2
AT2G14070	4
AT2G14080	497
AT2G14095	6
AT2G14100	1
AT2G14110	116
AT2G14115	97
AT2G14120	917.50
AT2G14160	0
AT2G14170	1097.50
AT2G14206	0
AT2G14210	0
AT2G14247	595
AT2G14255	403.50
AT2G14260	1091.50
AT2G14270	0
AT2G14282	0
AT2G14285	297.00
AT2G14288	0
AT2G14289	0
AT2G14290	15
AT2G14365	0
AT2G14378	0
AT2G14390	0
AT2G14440	0
AT2G14460	223
AT2G14500	0
AT2G14510	0
AT2G14520	136.00
AT2G14530	311.50
AT2G14540	0
AT2G14560	11820.50
AT2G14580	47
AT2G14610	4589
AT2G14620	14
AT2G14635	0
AT2G14660	189.50
AT2G14670	0
AT2G14680	192.50
AT2G14690	8.50
AT2G14692	0
AT2G14700	0
AT2G14710	0
AT2G14720	1662.50
AT2G14740	816.50
AT2G14750	2105
AT2G14760	0
AT2G14800	24
AT2G14810	0
AT2G14820	0.50
AT2G14830	84
AT2G14835	671
AT2G14846	0.50
AT2G14850	172
AT2G14860	74
AT2G14870	0
AT2G14878	760
AT2G14880	1432
AT2G14890	2359
AT2G14900	185
AT2G14910	4248.50
AT2G14920	0
AT2G14935	0
AT2G14960	0
AT2G15000	257.50
AT2G15010	0
AT2G15020	631.50
AT2G15025	0
AT2G15029	4
AT2G15042	276
AT2G15050	1960
AT2G15080	457.50
AT2G15090	1415
AT2G15110	0
AT2G15128	113
AT2G15130	17
AT2G15170	5
AT2G15180	0
AT2G15185	0
AT2G15220	24.17
AT2G15230	326
AT2G15240	339
AT2G15260	0
AT2G15270	217
AT2G15280	274.00
AT2G15290	3014.50
AT2G15292	661.83
AT2G15300	53
AT2G15310	40
AT2G15318	1
AT2G15320	392
AT2G15325	0
AT2G15327	0
AT2G15340	0
AT2G15345	0
AT2G15350	0
AT2G15360	0
AT2G15370	0
AT2G15390	388.50
AT2G15400	6
AT2G15420	0
AT2G15430	324
AT2G15440	42
AT2G15450	0
AT2G15460	0
AT2G15470	0
AT2G15480	56.50
AT2G15490	3.50
AT2G15500	0
AT2G15530	479
AT2G15535	0
AT2G15555	0
AT2G15560	366
AT2G15570	418.50
AT2G15580	1629.50
AT2G15590	0
AT2G15610	0
AT2G15620	8225
AT2G15630	31
AT2G15640	0
AT2G15660	0
AT2G15670	0
AT2G15680	50
AT2G15690	376
AT2G15695	446
AT2G15710	0
AT2G15730	91
AT2G15740	0
AT2G15760	42
AT2G15770	0
AT2G15780	0
AT2G15790	221
AT2G15820	409
AT2G15830	88
AT2G15860	560.33
AT2G15880	84.50
AT2G15890	2838.50
AT2G15900	368.50
AT2G15910	464.50
AT2G15930	0
AT2G15950	4
AT2G15960	840.50
AT2G15970	4464.83
AT2G15980	87.50
AT2G16005	0
AT2G16015	0.50
AT2G16016	0
AT2G16018	0
AT2G16019	0
AT2G16020	0
AT2G16030	0
AT2G16040	0
AT2G16050	56
AT2G16060	116
AT2G16070	495
AT2G16090	175.50
AT2G16120	0
AT2G16130	0
AT2G16145	0
AT2G16190	0
AT2G16200	0
AT2G16210	0
AT2G16220	0
AT2G16225	0
AT2G16230	0
AT2G16240	0
AT2G16245	42.50
AT2G16250	194
AT2G16270	82
AT2G16280	3269.50
AT2G16290	0
AT2G16300	0
AT2G16340	0
AT2G16360	0
AT2G16365	634.50
AT2G16370	459
AT2G16380	552
AT2G16385	1
AT2G16390	83.50
AT2G16400	496
AT2G16405	293.50
AT2G16430	719.50
AT2G16440	255.50
AT2G16450	0
AT2G16460	289
AT2G16485	438
AT2G16490	0
AT2G16500	5961.50
AT2G16505	0
AT2G16510	3060.50
AT2G16520	0
AT2G16530	172.50
AT2G16535	0
AT2G16570	14
AT2G16575	0
AT2G16580	32.50
AT2G16586	1
AT2G16592	0
AT2G16594	0
AT2G16595	71.50
AT2G16600	14694.67
AT2G16620	0
AT2G16630	286.50
AT2G16640	1096.50
AT2G16650	207.50
AT2G16660	7374.52
AT2G16668	0
AT2G16676	0
AT2G16700	355
AT2G16710	517
AT2G16720	25
AT2G16730	0
AT2G16740	178
AT2G16750	160
AT2G16760	2
AT2G16770	135
AT2G16780	409
AT2G16790	43
AT2G16800	762
AT2G16810	0
AT2G16835	0
AT2G16850	326
AT2G16860	494.50
AT2G16870	66
AT2G16880	156.50
AT2G16881	0
AT2G16890	131
AT2G16900	314
AT2G16910	7
AT2G16920	378
AT2G16930	762.83
AT2G16940	1440.50
AT2G16950	1531.33
AT2G16955	0
AT2G16960	0
AT2G16970	2
AT2G16980	0
AT2G16990	58
AT2G17000	0
AT2G17010	3
AT2G17020	402.50
AT2G17030	173
AT2G17033	991.50
AT2G17036	8.50
AT2G17040	678.50
AT2G17043	0
AT2G17050	1
AT2G17055	0
AT2G17060	1
AT2G17070	0
AT2G17080	0
AT2G17090	0
AT2G17110	254
AT2G17120	826.50
AT2G17130	885
AT2G17140	22.50
AT2G17150	100.50
AT2G17160	0
AT2G17170	0
AT2G17180	0
AT2G17190	1425.33
AT2G17200	2353.50
AT2G17210	21.50
AT2G17220	697.50
AT2G17230	2774.50
AT2G17240	1971.83
AT2G17250	286
AT2G17260	59
AT2G17265	1085
AT2G17270	81.50
AT2G17280	149
AT2G17290	356
AT2G17295	0
AT2G17300	213
AT2G17305	0
AT2G17310	0
AT2G17320	361.75
AT2G17340	1426.25
AT2G17350	288
AT2G17360	3168.17
AT2G17370	149
AT2G17380	664.00
AT2G17390	2360.50
AT2G17410	608.17
AT2G17420	1878.50
AT2G17430	20
AT2G17440	267.50
AT2G17442	51
AT2G17450	931
AT2G17470	13
AT2G17480	495
AT2G17500	162.50
AT2G17510	448.50
AT2G17520	680
AT2G17525	73
AT2G17530	387
AT2G17540	390
AT2G17550	241.50
AT2G17556	0
AT2G17560	974.50
AT2G17570	93.50
AT2G17580	210.50
AT2G17590	0
AT2G17600	0
AT2G17620	23
AT2G17630	335
AT2G17640	171.50
AT2G17650	89
AT2G17660	28
AT2G17670	190
AT2G17680	0
AT2G17690	3
AT2G17695	1262
AT2G17700	397
AT2G17705	239
AT2G17710	305
AT2G17720	587.50
AT2G17723	0
AT2G17730	220
AT2G17740	13
AT2G17750	0
AT2G17760	668
AT2G17770	0
AT2G17780	167
AT2G17785	0
AT2G17787	144
AT2G17790	717.50
AT2G17800	696.50
AT2G17810	0
AT2G17820	373.50
AT2G17830	30
AT2G17840	3820.50
AT2G17845	0
AT2G17850	8
AT2G17860	0
AT2G17870	816.50
AT2G17880	150
AT2G17890	0
AT2G17900	90.50
AT2G17920	0.50
AT2G17930	866
AT2G17940	0
AT2G17950	0
AT2G17960	0
AT2G17970	160.50
AT2G17972	704.67
AT2G17975	210.67
AT2G17980	802.50
AT2G17990	709
AT2G18000	38
AT2G18010	25
AT2G18020	10083.50
AT2G18030	351.50
AT2G18040	1895
AT2G18050	56
AT2G18060	7
AT2G18070	0
AT2G18080	0
AT2G18090	504
AT2G18100	30
AT2G18110	1379
AT2G18120	37
AT2G18130	0
AT2G18140	0
AT2G18150	34
AT2G18160	758.50
AT2G18162	758.50
AT2G18170	405
AT2G18180	19
AT2G18190	0.50
AT2G18193	12.50
AT2G18196	13
AT2G18200	0
AT2G18210	32.50
AT2G18220	165
AT2G18230	999.50
AT2G18240	216
AT2G18245	291
AT2G18250	287
AT2G18260	34
AT2G18270	240.33
AT2G18280	1769.83
AT2G18290	460
AT2G18300	893
AT2G18310	0
AT2G18320	0
AT2G18328	745
AT2G18330	190
AT2G18340	2
AT2G18350	163
AT2G18360	27
AT2G18370	9
AT2G18380	18
AT2G18390	304.50
AT2G18400	338.50
AT2G18410	170.00
AT2G18420	0
AT2G18440	3258
AT2G18450	0
AT2G18460	3.50
AT2G18465	132.50
AT2G18470	5.50
AT2G18480	4
AT2G18490	0
AT2G18500	17
AT2G18510	540.00
AT2G18520	77
AT2G18530	0
AT2G18540	0
AT2G18550	1
AT2G18560	178
AT2G18570	81.50
AT2G18590	1
AT2G18600	15
AT2G18610	0
AT2G18620	7
AT2G18630	535.50
AT2G18640	0
AT2G18650	42
AT2G18660	440
AT2G18670	233.17
AT2G18680	34.17
AT2G18690	609
AT2G18700	465
AT2G18710	2493.67
AT2G18720	7
AT2G18721	0
AT2G18730	1285
AT2G18735	114
AT2G18740	605.50
AT2G18750	984.50
AT2G18760	139.50
AT2G18770	326.50
AT2G18780	19
AT2G18790	976.83
AT2G18800	0
AT2G18810	0
AT2G18830	0
AT2G18840	473.75
AT2G18850	142.75
AT2G18860	363.50
AT2G18870	0
AT2G18876	215.33
AT2G18880	26.33
AT2G18890	301.50
AT2G18900	359
AT2G18910	551.50
AT2G18915	407.83
AT2G18917	27.83
AT2G18920	0
AT2G18930	0
AT2G18938	0
AT2G18940	840
AT2G18950	818.50
AT2G18960	15354.75
AT2G18969	10.50
AT2G18970	10.50
AT2G18980	2
AT2G18990	236
AT2G19000	0
AT2G19010	0
AT2G19020	0
AT2G19030	0
AT2G19040	0
AT2G19045	0
AT2G19050	0
AT2G19060	0
AT2G19070	0
AT2G19080	462.50
AT2G19090	51
AT2G19110	152
AT2G19120	87
AT2G19130	491
AT2G19146	0
AT2G19150	0
AT2G19160	413.50
AT2G19170	296.50
AT2G19180	331.50
AT2G19190	31
AT2G19210	0
AT2G19220	0
AT2G19230	0
AT2G19240	16
AT2G19260	75
AT2G19270	441
AT2G19280	157.50
AT2G19290	5.50
AT2G19300	0
AT2G19310	1085.50
AT2G19320	0
AT2G19330	7.50
AT2G19340	162
AT2G19350	124
AT2G19360	0
AT2G19380	36.50
AT2G19385	98.50
AT2G19390	304
AT2G19400	111
AT2G19410	0
AT2G19420	0
AT2G19425	0
AT2G19430	364
AT2G19440	6
AT2G19450	727
AT2G19460	224
AT2G19470	614.50
AT2G19480	2450
AT2G19490	85.50
AT2G19500	0
AT2G19510	0
AT2G19520	1006.00
AT2G19530	34
AT2G19540	1153.50
AT2G19550	10
AT2G19560	256
AT2G19570	281
AT2G19572	281
AT2G19580	35.50
AT2G19582	19.50
AT2G19590	126
AT2G19600	389
AT2G19610	4.50
AT2G19620	198.50
AT2G19630	0
AT2G19640	252
AT2G19650	221.17
AT2G19660	7.50
AT2G19670	126
AT2G19680	895.50
AT2G19690	116.00
AT2G19700	0
AT2G19710	234
AT2G19720	139
AT2G19730	4328.58
AT2G19740	1091
AT2G19750	1195
AT2G19760	2667.50
AT2G19770	0
AT2G19780	196
AT2G19790	932.50
AT2G19796	0
AT2G19800	16
AT2G19802	0
AT2G19810	331
AT2G19820	0
AT2G19830	1632.50
AT2G19850	0
AT2G19860	674.75
AT2G19870	480
AT2G19880	875
AT2G19890	0
AT2G19893	0
AT2G19900	6
AT2G19910	48
AT2G19920	29.50
AT2G19930	30.50
AT2G19940	1103
AT2G19950	369
AT2G19960	0
AT2G19970	19
AT2G19980	10
AT2G19990	5
AT2G20000	348.50
AT2G20010	520.50
AT2G20020	786.50
AT2G20030	0
AT2G20050	1003.50
AT2G20060	463
AT2G20070	0
AT2G20080	0
AT2G20100	157
AT2G20110	50
AT2G20120	537.17
AT2G20130	393.67
AT2G20140	885
AT2G20142	247.50
AT2G20150	4
AT2G20160	0
AT2G20170	41
AT2G20180	257.50
AT2G20190	1361.83
AT2G20208	0.50
AT2G20210	62.50
AT2G20230	1794.00
AT2G20240	113.50
AT2G20250	40
AT2G20260	16199.17
AT2G20270	2056.83
AT2G20280	723.50
AT2G20290	78
AT2G20300	548.50
AT2G20310	138
AT2G20320	145.50
AT2G20330	684
AT2G20340	701.50
AT2G20350	3
AT2G20360	2800.00
AT2G20362	19
AT2G20370	788
AT2G20380	0
AT2G20390	369
AT2G20400	126
AT2G20410	143.50
AT2G20420	2401.50
AT2G20430	0
AT2G20440	140
AT2G20450	1984
AT2G20453	0
AT2G20463	0
AT2G20465	0
AT2G20470	6.50
AT2G20480	43.50
AT2G20490	391.50
AT2G20495	153
AT2G20500	50.50
AT2G20510	0
AT2G20515	53
AT2G20520	0
AT2G20530	828.50
AT2G20540	11
AT2G20550	51
AT2G20560	97
AT2G20562	52
AT2G20570	5227.42
AT2G20580	2187.17
AT2G20585	230
AT2G20590	53
AT2G20595	0
AT2G20597	0
AT2G20605	0
AT2G20610	2445
AT2G20613	0
AT2G20616	0
AT2G20618	0
AT2G20619	0
AT2G20620	0
AT2G20625	1
AT2G20630	1368
AT2G20635	65.50
AT2G20650	145
AT2G20660	0
AT2G20670	143
AT2G20680	96.50
AT2G20690	1581.67
AT2G20700	39.50
AT2G20710	49
AT2G20720	45
AT2G20721	28.67
AT2G20722	6.83
AT2G20723	11.83
AT2G20725	1126.50
AT2G20740	683.50
AT2G20750	85
AT2G20760	2214
AT2G20770	89
AT2G20780	676.50
AT2G20784	0
AT2G20790	757
AT2G20800	0
AT2G20805	0
AT2G20810	425.50
AT2G20815	137.50
AT2G20820	2554.50
AT2G20825	0
AT2G20830	744.33
AT2G20835	36
AT2G20840	252.00
AT2G20850	333
AT2G20860	4420.83
AT2G20870	38
AT2G20875	47
AT2G20880	68.50
AT2G20890	12609.50
AT2G20900	1115.50
AT2G20920	2405
AT2G20921	0
AT2G20930	633.50
AT2G20940	157.50
AT2G20950	1105.50
AT2G20960	1185
AT2G20970	0
AT2G20980	76
AT2G20990	3658.50
AT2G21010	5
AT2G21030	0
AT2G21040	0
AT2G21045	1
AT2G21050	250
AT2G21060	520.50
AT2G21070	124
AT2G21080	205
AT2G21090	158
AT2G21100	10.67
AT2G21110	0
AT2G21120	832.67
AT2G21130	597.50
AT2G21140	1360
AT2G21150	437
AT2G21160	2268.33
AT2G21170	11662.00
AT2G21180	85
AT2G21185	198.06
AT2G21187	200.06
AT2G21188	68.06
AT2G21190	786.50
AT2G21195	291.50
AT2G21200	38.50
AT2G21210	639.50
AT2G21220	42
AT2G21230	519.50
AT2G21235	0
AT2G21237	1
AT2G21240	662
AT2G21250	2249.60
AT2G21260	38.57
AT2G21270	926.50
AT2G21280	2228.33
AT2G21290	1195
AT2G21300	534.50
AT2G21320	217
AT2G21330	39484.17
AT2G21340	1489.50
AT2G21350	32.50
AT2G21360	0
AT2G21370	852.50
AT2G21380	879.83
AT2G21385	1444.50
AT2G21390	3052.83
AT2G21400	0
AT2G21410	1580.83
AT2G21420	1
AT2G21430	13.50
AT2G21440	414.50
AT2G21450	4
AT2G21465	0
AT2G21470	461
AT2G21480	0
AT2G21490	2.50
AT2G21500	432.50
AT2G21510	26
AT2G21520	1203
AT2G21530	3447.25
AT2G21540	306.50
AT2G21550	56
AT2G21560	58
AT2G21570	0
AT2G21580	2363.50
AT2G21590	90
AT2G21600	929.50
AT2G21610	0
AT2G21620	1422
AT2G21630	162.50
AT2G21640	88
AT2G21650	298.67
AT2G21655	0
AT2G21660	49545.75
AT2G21670	0
AT2G21680	0
AT2G21690	0
AT2G21700	0
AT2G21710	112
AT2G21720	1
AT2G21725	0
AT2G21727	0
AT2G21730	7
AT2G21740	0
AT2G21750	0
AT2G21760	0
AT2G21770	30.50
AT2G21780	0
AT2G21790	886
AT2G21800	19.50
AT2G21810	0
AT2G21820	2
AT2G21830	192.50
AT2G21840	10
AT2G21850	76
AT2G21860	1724.50
AT2G21870	5397.50
AT2G21880	106
AT2G21890	15
AT2G21900	5
AT2G21910	5
AT2G21920	0
AT2G21930	0
AT2G21940	209
AT2G21950	574
AT2G21960	2568.67
AT2G21970	3789.17
AT2G21980	3
AT2G21990	1
AT2G22000	57.50
AT2G22010	792
AT2G22030	0
AT2G22040	0
AT2G22050	0
AT2G22055	0
AT2G22060	0
AT2G22070	15
AT2G22080	538
AT2G22088	30
AT2G22090	229.50
AT2G22100	169
AT2G22110	0
AT2G22120	284
AT2G22121	0
AT2G22122	53
AT2G22125	2543
AT2G22140	30
AT2G22145	0
AT2G22155	0
AT2G22160	0
AT2G22170	1509
AT2G22180	0
AT2G22190	242
AT2G22200	77.50
AT2G22201	0
AT2G22220	0
AT2G22230	978.50
AT2G22240	440.50
AT2G22241	0
AT2G22250	450
AT2G22260	78
AT2G22270	111
AT2G22280	0
AT2G22290	1
AT2G22300	687.83
AT2G22310	112
AT2G22320	0
AT2G22330	830.75
AT2G22340	1
AT2G22345	0
AT2G22360	1384
AT2G22370	178.50
AT2G22380	0
AT2G22400	800.92
AT2G22410	42
AT2G22420	74.83
AT2G22425	1143.25
AT2G22426	0
AT2G22430	5406.50
AT2G22440	0
AT2G22450	693.83
AT2G22460	0
AT2G22470	53
AT2G22475	444
AT2G22480	775
AT2G22482	44
AT2G22490	487.67
AT2G22496	1
AT2G22500	3180
AT2G22510	34
AT2G22520	0
AT2G22530	158
AT2G22540	1830.00
AT2G22560	48
AT2G22570	175.50
AT2G22580	0.50
AT2G22590	2
AT2G22600	6
AT2G22610	52
AT2G22620	36
AT2G22630	0
AT2G22640	292
AT2G22650	152
AT2G22660	827.50
AT2G22668	0
AT2G22670	4283.75
AT2G22680	34
AT2G22690	64
AT2G22720	971.50
AT2G22730	63
AT2G22740	247
AT2G22750	0
AT2G22760	4
AT2G22770	77
AT2G22780	1942.33
AT2G22790	63
AT2G22795	467.50
AT2G22800	71
AT2G22802	0
AT2G22805	0
AT2G22807	0
AT2G22810	93
AT2G22820	3
AT2G22821	15
AT2G22830	159
AT2G22840	252
AT2G22850	36
AT2G22860	52
AT2G22870	269
AT2G22880	82
AT2G22890	83
AT2G22900	200
AT2G22905	4.50
AT2G22910	505.50
AT2G22920	5.50
AT2G22930	26
AT2G22940	0
AT2G22941	0
AT2G22942	0
AT2G22950	0
AT2G22955	3.44
AT2G22960	3.44
AT2G22970	427.44
AT2G22980	881.42
AT2G22990	5519.00
AT2G23000	339.75
AT2G23010	146.58
AT2G23020	0
AT2G23030	2
AT2G23040	44
AT2G23050	5
AT2G23060	0
AT2G23067	0
AT2G23070	2048.50
AT2G23080	556
AT2G23090	4107.42
AT2G23093	81
AT2G23096	0.50
AT2G23100	81
AT2G23110	3.50
AT2G23118	0.50
AT2G23120	5484.33
AT2G23130	2079.25
AT2G23140	396
AT2G23142	0
AT2G23148	0
AT2G23149	0
AT2G23150	95
AT2G23160	0
AT2G23170	169.50
AT2G23171	0
AT2G23180	97
AT2G23190	0
AT2G23200	786
AT2G23210	0
AT2G23220	0
AT2G23230	0
AT2G23240	0
AT2G23250	0
AT2G23260	0
AT2G23270	0.50
AT2G23290	677.50
AT2G23300	53
AT2G23310	634.50
AT2G23320	971
AT2G23321	0
AT2G23340	604.50
AT2G23347	2.50
AT2G23348	28.50
AT2G23350	5384.75
AT2G23360	135.50
