Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/R51.sam
AT5G42720	228.50
AT5G42740	2192.50
AT5G42750	304
AT5G42760	401.50
AT5G42765	832
AT5G42770	189
AT5G42780	51
AT5G42785	0
AT5G42790	2531.50
AT5G42797	0
AT5G42800	805.50
AT5G42810	395.33
AT5G42820	937.83
AT5G42825	481.50
AT5G42830	449
AT5G42840	9
AT5G42850	1055.00
AT5G42860	329
AT5G42870	653
AT5G42880	42
AT5G42890	1011.50
AT5G42895	0
AT5G42900	440
AT5G42905	0
AT5G42910	0
AT5G42920	529.50
AT5G42930	2
AT5G42940	599.50
AT5G42950	1656.50
AT5G42955	0
AT5G42957	0
AT5G42960	469.50
AT5G42965	0
AT5G42970	560
AT5G42980	12303.92
AT5G42990	558.50
AT5G43000	0
AT5G43010	1028
AT5G43020	301
AT5G43030	1
AT5G43040	28
AT5G43050	300
AT5G43060	828.50
AT5G43066	0.50
AT5G43070	185
AT5G43080	98
AT5G43090	0
AT5G43100	1077.50
AT5G43110	0
AT5G43120	0
AT5G43130	687.50
AT5G43140	225
AT5G43150	273.50
AT5G43160	88.50
AT5G43170	44.50
AT5G43175	0
AT5G43180	20
AT5G43185	0
AT5G43190	418.50
AT5G43200	0
AT5G43210	74
AT5G43211	0
AT5G43230	1
AT5G43240	12
AT5G43245	0
AT5G43250	56
AT5G43260	675.50
AT5G43270	751
AT5G43280	486
AT5G43285	2
AT5G43290	2
AT5G43300	0
AT5G43310	800
AT5G43320	2130
AT5G43330	534
AT5G43340	0
AT5G43350	3
AT5G43360	0
AT5G43370	0
AT5G43380	49
AT5G43390	0
AT5G43400	223
AT5G43401	0
AT5G43403	66
AT5G43410	0
AT5G43420	181
AT5G43430	450.50
AT5G43440	749
AT5G43450	490
AT5G43455	0
AT5G43460	1140.75
AT5G43470	3357
AT5G43480	3
AT5G43490	9
AT5G43500	254
AT5G43510	0
AT5G43513	0
AT5G43518	0
AT5G43520	2
AT5G43525	0
AT5G43530	5
AT5G43535	0
AT5G43540	0
AT5G43550	0
AT5G43560	739.33
AT5G43570	0
AT5G43580	15
AT5G43590	0
AT5G43600	532.83
AT5G43603	0
AT5G43610	0
AT5G43620	77
AT5G43630	803.17
AT5G43640	0
AT5G43650	5
AT5G43660	7
AT5G43670	331
AT5G43680	188
AT5G43690	17
AT5G43695	0
AT5G43700	869
AT5G43710	353
AT5G43720	413
AT5G43725	34
AT5G43730	92.50
AT5G43740	434.50
AT5G43745	793.50
AT5G43750	3159.00
AT5G43755	0
AT5G43760	3254
AT5G43770	56.83
AT5G43780	2637.83
AT5G43790	106.50
AT5G43810	416
AT5G43820	37
AT5G43822	79
AT5G43830	4159
AT5G43840	0
AT5G43850	1081
AT5G43860	89
AT5G43870	460.33
AT5G43880	573.33
AT5G43890	10
AT5G43900	2054
AT5G43910	589.67
AT5G43920	380
AT5G43930	355
AT5G43935	0
AT5G43940	7334.33
AT5G43950	196
AT5G43960	1367
AT5G43970	888
AT5G43980	50
AT5G43990	114
AT5G44000	594
AT5G44005	149.50
AT5G44010	93.50
AT5G44020	5036.33
AT5G44030	184
AT5G44040	117
AT5G44050	93
AT5G44060	235
AT5G44065	2
AT5G44070	2490.17
AT5G44080	258.50
AT5G44090	1064.00
AT5G44100	1427.83
AT5G44110	302.50
AT5G44120	0
AT5G44130	2529.83
AT5G44140	2
AT5G44150	139
AT5G44160	20
AT5G44170	214
AT5G44180	1145
AT5G44190	1471.50
AT5G44200	503
AT5G44210	45
AT5G44220	0
AT5G44230	84
AT5G44240	1096.50
AT5G44250	476
AT5G44260	29
AT5G44265	0
AT5G44270	1
AT5G44280	63.50
AT5G44283	0
AT5G44286	5.50
AT5G44290	1445
AT5G44300	0
AT5G44306	0
AT5G44310	0
AT5G44316	1
AT5G44320	1080.17
AT5G44330	0
AT5G44340	6937.42
AT5G44345	0
AT5G44350	0
AT5G44360	0
AT5G44370	297
AT5G44375	0
AT5G44380	26
AT5G44390	119
AT5G44400	536.50
AT5G44410	335
AT5G44420	90
AT5G44430	31
AT5G44440	4
AT5G44450	352
AT5G44460	40
AT5G44470	0
AT5G44480	81.50
AT5G44490	52
AT5G44495	0
AT5G44500	128.50
AT5G44510	434.50
AT5G44520	834
AT5G44530	300.50
AT5G44540	2
AT5G44550	62
AT5G44560	101.83
AT5G44562	43.83
AT5G44565	79
AT5G44568	1303
AT5G44569	50
AT5G44570	25
AT5G44572	77
AT5G44574	11
AT5G44575	27
AT5G44578	25
AT5G44580	1907.67
AT5G44582	88.17
AT5G44585	29
AT5G44590	2.33
AT5G44600	247
AT5G44610	2
AT5G44620	19
AT5G44630	0
AT5G44635	229
AT5G44640	0
AT5G44650	2899
AT5G44660	224
AT5G44670	164
AT5G44680	988.50
AT5G44690	0
AT5G44700	0
AT5G44705	0
AT5G44710	170
AT5G44720	1247.50
AT5G44730	417
AT5G44740	56
AT5G44750	630.50
AT5G44760	0
AT5G44770	0
AT5G44780	83
AT5G44785	741.50
AT5G44790	1384
AT5G44800	1067.50
AT5G44820	467
AT5G44830	0
AT5G44840	0
AT5G44850	0
AT5G44860	377.50
AT5G44870	767
AT5G44894	0
AT5G44900	1
AT5G44910	11
AT5G44920	46
AT5G44930	219
AT5G44940	3
AT5G44950	0
AT5G44960	0
AT5G44970	0
AT5G44973	0
AT5G44980	47.33
AT5G44990	78
AT5G45000	175.50
AT5G45010	912.83
AT5G45020	113
AT5G45030	672
AT5G45040	114
AT5G45050	597
AT5G45060	717.50
AT5G45070	7
AT5G45080	27
AT5G45090	16
AT5G45095	1
AT5G45100	698.50
AT5G45105	0
AT5G45110	1335
AT5G45113	0
AT5G45120	0
AT5G45130	1691
AT5G45140	382
AT5G45150	7
AT5G45160	460.50
AT5G45170	1423.25
AT5G45180	0
AT5G45190	509.25
AT5G45200	0
AT5G45210	3
AT5G45220	21
AT5G45230	0
AT5G45240	12
AT5G45250	584
AT5G45260	559.50
AT5G45275	201.50
AT5G45280	918
AT5G45290	413
AT5G45300	262
AT5G45307	0
AT5G45310	20
AT5G45320	5
AT5G45330	128
AT5G45340	241
AT5G45350	1100.50
AT5G45360	595.50
AT5G45370	183
AT5G45380	970.83
AT5G45390	6556.33
AT5G45400	81
AT5G45410	1882.00
AT5G45420	796.83
AT5G45428	1830.33
AT5G45430	1830.33
AT5G45440	40
AT5G45450	0
AT5G45460	74.17
AT5G45469	5
AT5G45470	952.00
AT5G45472	813.50
AT5G45475	258.17
AT5G45480	994.83
AT5G45490	1682.17
AT5G45500	1983
AT5G45510	4919.83
AT5G45520	21
AT5G45530	29
AT5G45540	22
AT5G45550	1700
AT5G45560	97
AT5G45570	0
AT5G45573	0
AT5G45580	1
AT5G45590	188
AT5G45600	307
AT5G45610	173.50
AT5G45620	1009.83
AT5G45630	50
AT5G45640	0
AT5G45650	560
AT5G45660	95
AT5G45670	572.83
AT5G45680	2071.50
AT5G45690	0
AT5G45700	71
AT5G45710	192
AT5G45715	0
AT5G45720	44
AT5G45730	4
AT5G45740	5
AT5G45745	0
AT5G45750	820.50
AT5G45760	118
AT5G45770	30
AT5G45775	2443.50
AT5G45780	141.50
AT5G45790	31
AT5G45800	1782
AT5G45810	4
AT5G45820	122.50
AT5G45830	7
AT5G45840	90
AT5G45850	33.50
AT5G45860	1
AT5G45870	0
AT5G45875	0
AT5G45880	0
AT5G45890	0
AT5G45900	295
AT5G45910	0
AT5G45920	36
AT5G45930	1584
AT5G45940	170
AT5G45950	1222.25
AT5G45960	30
AT5G45970	16
AT5G45973	0
AT5G45980	0
AT5G45990	14
AT5G46000	0
AT5G46010	0
AT5G46013	1
AT5G46020	2253.50
AT5G46025	0
AT5G46030	903
AT5G46040	0.50
AT5G46050	305.50
AT5G46060	0
AT5G46070	713
AT5G46080	114
AT5G46090	31
AT5G46100	40
AT5G46105	0
AT5G46110	29421.16
AT5G46115	16
AT5G46130	14
AT5G46140	9
AT5G46150	428
AT5G46160	354.00
AT5G46170	447
AT5G46180	722.50
AT5G46190	421.50
AT5G46200	0
AT5G46210	1532.50
AT5G46220	29
AT5G46230	368
AT5G46240	259.50
AT5G46250	2372.83
AT5G46260	388.58
AT5G46270	517.83
AT5G46280	370
AT5G46290	3317.50
AT5G46295	2
AT5G46300	0
AT5G46310	0
AT5G46315	0
AT5G46320	0
AT5G46325	0
AT5G46330	397
AT5G46340	477.75
AT5G46350	327
AT5G46360	0
AT5G46370	1
AT5G46380	0
AT5G46390	691.50
AT5G46400	266
AT5G46410	537
AT5G46417	0.50
AT5G46420	2402.75
AT5G46430	2992
AT5G46440	25
AT5G46450	814
AT5G46460	46
AT5G46470	1508.50
AT5G46490	912.33
AT5G46500	156
AT5G46510	929.86
AT5G46520	629.38
AT5G46530	20
AT5G46540	0
AT5G46550	343.50
AT5G46560	327
AT5G46570	382
AT5G46580	1931
AT5G46590	16
AT5G46595	0
AT5G46600	33
AT5G46610	0
AT5G46620	182
AT5G46630	1702.25
AT5G46640	31.50
AT5G46650	0
AT5G46660	0
AT5G46670	0
AT5G46680	62
AT5G46690	261
AT5G46700	165.50
AT5G46710	175.50
AT5G46720	50
AT5G46730	218.75
AT5G46740	190
AT5G46750	1086
AT5G46760	1379.83
AT5G46770	3
AT5G46780	409.33
AT5G46790	535
AT5G46795	0
AT5G46800	2880.50
AT5G46810	0
AT5G46820	0
AT5G46830	26.50
AT5G46840	476.50
AT5G46845	6
AT5G46850	131.50
AT5G46860	1190.50
AT5G46870	88
AT5G46871	10
AT5G46873	0
AT5G46874	0
AT5G46877	0
AT5G46880	144
AT5G46890	0
AT5G46900	0
AT5G46910	145.50
AT5G46915	10
AT5G46920	241.50
AT5G46930	0
AT5G46940	0
AT5G46950	1
AT5G46960	24
AT5G46970	0.50
AT5G46980	0
AT5G46990	0
AT5G47000	0
AT5G47010	2182
AT5G47020	1253
AT5G47030	3505
AT5G47040	2125.50
AT5G47050	265.83
AT5G47060	281.50
AT5G47070	801.50
AT5G47075	0
AT5G47077	4
AT5G47080	423.50
AT5G47090	241.50
AT5G47100	185
AT5G47110	5608
AT5G47120	3679.33
AT5G47130	93.50
AT5G47140	777.00
AT5G47150	7
AT5G47160	6
AT5G47170	2
AT5G47175	0
AT5G47180	571.50
AT5G47190	5008.17
AT5G47200	2364.92
AT5G47210	8256.83
AT5G47220	615.50
AT5G47229	0
AT5G47230	60
AT5G47240	303
AT5G47250	137
AT5G47260	0
AT5G47280	0
AT5G47290	0
AT5G47300	0
AT5G47306	0
AT5G47310	620
AT5G47320	1083.50
AT5G47330	26
AT5G47340	0
AT5G47350	4.50
AT5G47360	59.50
AT5G47370	239
AT5G47380	188.50
AT5G47390	390
AT5G47400	156
AT5G47420	476.50
AT5G47430	728.50
AT5G47435	1526.67
AT5G47440	33
AT5G47450	1
AT5G47455	211
AT5G47460	23
AT5G47470	1
AT5G47480	1657.33
AT5G47490	514
AT5G47500	537
AT5G47510	71
AT5G47520	232
AT5G47530	8.50
AT5G47540	721.50
AT5G47550	297
AT5G47560	2857
AT5G47570	2222.50
AT5G47580	363.50
AT5G47590	6
AT5G47600	12
AT5G47610	104
AT5G47620	1267.50
AT5G47630	206
AT5G47635	20
AT5G47640	1387.50
AT5G47650	343.17
AT5G47660	251
AT5G47670	6.50
AT5G47680	331.50
AT5G47690	2465.50
AT5G47700	3785.83
AT5G47710	329
AT5G47720	166.50
AT5G47730	670
AT5G47740	7
AT5G47750	625.50
AT5G47760	453.50
AT5G47770	1573.50
AT5G47780	1584
AT5G47790	248
AT5G47800	180
AT5G47810	113
AT5G47820	1070.50
AT5G47830	145
AT5G47840	2977.50
AT5G47850	105
AT5G47860	958.17
AT5G47870	641.17
AT5G47880	1153
AT5G47890	1216.50
AT5G47900	158
AT5G47910	3036.50
AT5G47920	8
AT5G47928	0
AT5G47930	3084.83
AT5G47940	166
AT5G47950	0
AT5G47960	73.50
AT5G47970	320.50
AT5G47980	0
AT5G47990	0
AT5G48000	12
AT5G48010	4
AT5G48020	827
AT5G48030	709.50
AT5G48040	91
AT5G48050	11
AT5G48060	19
AT5G48070	1
AT5G48090	2.50
AT5G48100	0
AT5G48110	0
AT5G48120	440
AT5G48130	0
AT5G48140	0
AT5G48150	892
AT5G48160	1593.50
AT5G48170	7.50
AT5G48175	1
AT5G48180	2331
AT5G48190	0
AT5G48200	0
AT5G48205	0
AT5G48210	0
AT5G48220	1278.75
AT5G48230	1255.50
AT5G48240	254.50
AT5G48250	914
AT5G48270	0
AT5G48280	0
AT5G48290	205.50
AT5G48300	9382.83
AT5G48310	69
AT5G48320	26
AT5G48330	165
AT5G48335	435.00
AT5G48340	180
AT5G48350	0
AT5G48360	238
AT5G48370	296
AT5G48375	0
AT5G48380	4839
AT5G48385	2180.67
AT5G48390	11
AT5G48400	492.42
AT5G48410	112.25
AT5G48412	551.33
AT5G48420	0
AT5G48430	0
AT5G48440	535
AT5G48450	191.50
AT5G48460	460
AT5G48465	0
AT5G48470	472
AT5G48480	413
AT5G48485	366
AT5G48490	129
AT5G48500	216
AT5G48510	3
AT5G48515	0
AT5G48520	292.50
AT5G48530	114.50
AT5G48540	894.50
AT5G48543	0
AT5G48545	518.50
AT5G48550	0
AT5G48560	120.50
AT5G48570	200
AT5G48575	0
AT5G48580	1281.50
AT5G48590	772.00
AT5G48595	0
AT5G48600	223.50
AT5G48605	0
AT5G48610	246.50
AT5G48620	2240.50
AT5G48630	359.75
AT5G48640	209.00
AT5G48650	16
AT5G48655	597.50
AT5G48657	451.50
AT5G48660	182.50
AT5G48670	15
AT5G48675	0
AT5G48680	255
AT5G48690	7
AT5G48700	0
AT5G48710	6
AT5G48720	164.00
AT5G48730	424.50
AT5G48740	33
AT5G48750	0
AT5G48760	1118.50
AT5G48770	64
AT5G48775	33
AT5G48780	21
AT5G48790	1437.50
AT5G48800	250
AT5G48810	3387.50
AT5G48820	28
AT5G48830	712.33
AT5G48835	0
AT5G48840	359.50
AT5G48850	184
AT5G48860	0
AT5G48870	384
AT5G48880	1390.50
AT5G48890	0
AT5G48900	366
AT5G48905	0
AT5G48910	403
AT5G48920	11
AT5G48930	2396.50
AT5G48940	5
AT5G48945	0
AT5G48950	9
AT5G48953	0
AT5G48960	797
AT5G48970	414
AT5G48980	1
AT5G48990	92
AT5G49000	54
AT5G49010	131.67
AT5G49015	111
AT5G49020	475.00
AT5G49030	2961.50
AT5G49040	0.50
AT5G49050	0
AT5G49060	200
AT5G49070	5
AT5G49100	325
AT5G49110	71.33
AT5G49120	19
AT5G49130	0.50
AT5G49138	0.50
AT5G49140	0
AT5G49150	9
AT5G49152	11
AT5G49160	715
AT5G49170	23
AT5G49180	0
AT5G49190	21
AT5G49200	1
AT5G49210	412
AT5G49215	481.33
AT5G49220	438.50
AT5G49230	285
AT5G49240	0
AT5G49250	0
AT5G49260	0
AT5G49270	0.50
AT5G49280	224.50
AT5G49290	16.50
AT5G49300	46.50
AT5G49310	0
AT5G49320	4
AT5G49330	289.67
AT5G49334	0
AT5G49340	0
AT5G49350	1
AT5G49360	1218
AT5G49370	16.50
AT5G49380	14.50
AT5G49390	46
AT5G49400	335
AT5G49410	71
AT5G49420	2
AT5G49430	321.50
AT5G49435	0
AT5G49440	1555
AT5G49448	40.50
AT5G49450	40.50
AT5G49460	1143.50
AT5G49470	383.00
AT5G49480	1331.00
AT5G49490	0
AT5G49500	82
AT5G49510	668.33
AT5G49520	193
AT5G49525	16
AT5G49530	371
AT5G49540	692.00
AT5G49550	152
AT5G49555	758.50
AT5G49560	37
AT5G49570	1076
AT5G49580	607.50
AT5G49590	0
AT5G49600	0.50
AT5G49610	124.50
AT5G49615	0
AT5G49620	0
AT5G49630	1210.75
AT5G49640	328.50
AT5G49650	1051
AT5G49660	427
AT5G49665	104
AT5G49680	345.50
AT5G49690	1
AT5G49700	16
AT5G49710	271.50
AT5G49720	6039.50
AT5G49730	2213.33
AT5G49740	2237.81
AT5G49750	0.50
AT5G49760	2972.67
AT5G49770	2
AT5G49780	1
AT5G49800	32
AT5G49810	2541.83
AT5G49820	619.50
AT5G49830	1205
AT5G49840	344.50
AT5G49850	0.50
AT5G49860	0
AT5G49870	0
AT5G49880	331
AT5G49890	1091
AT5G49900	498.50
AT5G49910	9344.58
AT5G49920	74.00
AT5G49930	631
AT5G49940	2180.75
AT5G49945	377
AT5G49950	455.67
AT5G49960	211
AT5G49970	1438.50
AT5G49980	1764.50
AT5G49990	215.50
AT5G50000	1013
AT5G50010	15.67
AT5G50011	15.67
AT5G50012	15.67
AT5G50020	443.50
AT5G50030	0
AT5G50040	0
AT5G50050	0
AT5G50060	1
AT5G50070	0
AT5G50080	0
AT5G50090	16
AT5G50100	550.50
AT5G50110	189
AT5G50115	0
AT5G50120	2
AT5G50130	121
AT5G50136	0
AT5G50140	6
AT5G50150	278.50
AT5G50160	1110
AT5G50170	118
AT5G50175	7
AT5G50180	610
AT5G50190	0
AT5G50200	1338
AT5G50210	686
AT5G50220	0
AT5G50230	349
AT5G50240	338
AT5G50250	1809.50
AT5G50260	8
AT5G50270	0
AT5G50280	420
AT5G50290	8
AT5G50300	0
AT5G50310	746.75
AT5G50320	574
AT5G50330	103
AT5G50335	55.50
AT5G50340	414
AT5G50345	0
AT5G50350	358.50
AT5G50360	2
AT5G50361	0
AT5G50370	279
AT5G50375	376
AT5G50380	850.50
AT5G50390	100
AT5G50400	479.50
AT5G50410	246
AT5G50420	410
AT5G50423	0
AT5G50430	537.50
AT5G50440	106
AT5G50450	307
AT5G50460	2443.50
AT5G50470	0
AT5G50480	0
AT5G50490	0
AT5G50500	0
AT5G50510	0.50
AT5G50520	470.82
AT5G50530	365.45
AT5G50540	46.21
AT5G50550	143.25
AT5G50560	11.67
AT5G50562	32.91
AT5G50565	159.83
AT5G50570	423.79
AT5G50580	313.71
AT5G50590	4.50
AT5G50600	1.00
AT5G50610	1.00
AT5G50620	0
AT5G50630	485.65
AT5G50640	304.62
AT5G50645	44.62
AT5G50650	133.50
AT5G50660	11.33
AT5G50665	173.19
AT5G50670	417.24
AT5G50680	202.03
AT5G50690	4.50
AT5G50700	1.00
AT5G50710	1.00
AT5G50717	0
AT5G50720	36
AT5G50740	385.00
AT5G50750	1
AT5G50760	2
AT5G50770	0
AT5G50780	192
AT5G50790	2.33
AT5G50800	72
AT5G50801	0
AT5G50805	0
AT5G50810	489
AT5G50820	11
AT5G50830	1.00
AT5G50840	301
AT5G50850	4345.75
AT5G50860	568.50
AT5G50870	826.17
AT5G50880	0
AT5G50890	56.50
AT5G50900	563
AT5G50910	0
AT5G50915	722.33
AT5G50920	29645.06
AT5G50930	56
AT5G50940	6
AT5G50950	2518.00
AT5G50960	833
AT5G50970	115
AT5G50990	45.50
AT5G50995	0
AT5G51000	0
AT5G51010	1713.33
AT5G51020	1267.33
AT5G51030	12
AT5G51040	959.17
AT5G51050	249.33
AT5G51055	0
AT5G51060	29
AT5G51070	4642.17
AT5G51080	60
AT5G51090	0
AT5G51100	691
AT5G51105	4
AT5G51110	3979.17
AT5G51120	1560.17
AT5G51130	75.33
AT5G51140	605.83
AT5G51150	451.50
AT5G51160	4.50
AT5G51170	120.50
AT5G51174	7
AT5G51180	437.50
AT5G51190	99
AT5G51195	0
AT5G51200	734
AT5G51210	8
AT5G51220	388.50
AT5G51230	663
AT5G51250	0
AT5G51260	151.50
AT5G51270	2
AT5G51280	592.50
AT5G51290	607.50
AT5G51300	937.50
AT5G51310	9
AT5G51330	0
AT5G51340	520
AT5G51350	238.50
AT5G51360	0
AT5G51370	102.50
AT5G51380	38.50
AT5G51390	16.50
AT5G51400	1153
AT5G51410	562.67
AT5G51420	0.50
AT5G51430	1132
AT5G51440	20
AT5G51450	373
AT5G51451	16
AT5G51460	562
AT5G51470	1
AT5G51480	7
AT5G51490	0
AT5G51500	0
AT5G51510	450.50
AT5G51520	0
AT5G51530	25.50
AT5G51540	121
AT5G51545	1015.50
AT5G51550	2609.67
AT5G51560	665
AT5G51570	1420.17
AT5G51580	44
AT5G51590	66
AT5G51600	130.50
AT5G51610	1
AT5G51620	485.00
AT5G51630	358
AT5G51640	471.50
AT5G51650	0
AT5G51660	599.50
AT5G51670	122.50
AT5G51680	140.67
AT5G51690	329.17
AT5G51700	272.50
AT5G51710	354.50
AT5G51720	1056.17
AT5G51730	193
AT5G51740	234
AT5G51750	634.75
AT5G51760	0
AT5G51770	666.17
AT5G51780	1
AT5G51790	34
AT5G51795	22
AT5G51800	0
AT5G51810	1
AT5G51812	0
AT5G51820	5076.00
AT5G51830	678
AT5G51840	307
AT5G51845	0
AT5G51850	56
AT5G51860	0
AT5G51870	0
AT5G51880	550
AT5G51890	370
AT5G51900	0
AT5G51910	48.50
AT5G51920	11
AT5G51930	0
AT5G51940	493.50
AT5G51950	24
AT5G51960	318.50
AT5G51970	3262.83
AT5G51980	645.33
AT5G51990	6
AT5G52000	0
AT5G52010	638.33
AT5G52020	0
AT5G52030	558
AT5G52040	1153.50
AT5G52050	247
AT5G52060	1706.50
AT5G52070	123.50
AT5G52080	0
AT5G52090	0
AT5G52100	687.50
AT5G52110	537.00
AT5G52120	66
AT5G52130	0
AT5G52140	0
AT5G52150	0
AT5G52160	0
AT5G52170	4
AT5G52180	386
AT5G52190	485.50
AT5G52200	640.50
AT5G52210	309.50
AT5G52220	58
AT5G52230	114
AT5G52240	1871.50
AT5G52250	81
AT5G52260	0
AT5G52270	1
AT5G52280	293
AT5G52290	4
AT5G52300	48
AT5G52310	2081.50
AT5G52320	731.50
AT5G52330	0
AT5G52340	15
AT5G52350	0
AT5G52355	1
AT5G52360	0
AT5G52370	557.50
AT5G52380	138
AT5G52390	1358
AT5G52400	0
AT5G52410	289.50
AT5G52420	528.83
AT5G52430	320
AT5G52440	2025.25
AT5G52450	607
AT5G52460	0
AT5G52470	2417
AT5G52471	3.50
AT5G52480	0
AT5G52490	0
AT5G52495	0
AT5G52500	0
AT5G52510	658
AT5G52520	1445.50
AT5G52530	1618.50
AT5G52540	3508.33
AT5G52545	56
AT5G52547	23
AT5G52550	243.50
AT5G52552	243.50
AT5G52560	737.50
AT5G52570	107
AT5G52580	996.50
AT5G52600	4
AT5G52605	0
AT5G52610	0
AT5G52620	0
AT5G52630	82
AT5G52640	471
AT5G52650	3757.50
AT5G52660	268
AT5G52670	0
AT5G52680	0
AT5G52690	0
AT5G52700	0
AT5G52710	0
AT5G52720	30
AT5G52730	27
AT5G52740	133
AT5G52750	1112.33
AT5G52760	1189.50
AT5G52770	30
AT5G52780	1094
AT5G52790	11
AT5G52797	0
AT5G52800	78
AT5G52810	1906
AT5G52815	0
AT5G52820	800.50
AT5G52830	32
AT5G52840	2555
AT5G52850	126.50
AT5G52860	60
AT5G52870	296
AT5G52880	232
AT5G52882	1996.75
AT5G52890	113
AT5G52900	428.00
AT5G52901	0
AT5G52910	178
AT5G52920	2169
AT5G52930	12
AT5G52940	8
AT5G52950	74
AT5G52960	1094.50
AT5G52965	0
AT5G52970	1173
AT5G52975	0
AT5G52980	241
AT5G52990	68
AT5G53000	675.50
AT5G53010	290.50
AT5G53020	243.50
AT5G53030	79
AT5G53040	0
AT5G53045	226.50
AT5G53048	311.83
AT5G53050	640.83
AT5G53060	268
AT5G53070	227.50
AT5G53080	124.50
AT5G53090	39.50
AT5G53100	2
AT5G53110	211.50
AT5G53120	1487
AT5G53130	1402
AT5G53140	3180
AT5G53144	9
AT5G53150	323.50
AT5G53160	1398
AT5G53170	3210.50
AT5G53180	601
AT5G53190	0
AT5G53200	58.50
AT5G53205	0
AT5G53210	72
AT5G53220	114
AT5G53230	0
AT5G53240	0
AT5G53250	5
AT5G53260	0
AT5G53270	0
AT5G53280	502
AT5G53290	55
AT5G53300	7937.00
AT5G53310	620.50
AT5G53320	39
AT5G53330	840.50
AT5G53340	374.50
AT5G53350	2416
AT5G53360	206
AT5G53370	4611
AT5G53380	0
AT5G53390	6
AT5G53400	782
AT5G53410	0
AT5G53420	930.00
AT5G53430	240
AT5G53440	929.50
AT5G53450	1725.00
AT5G53451	0
AT5G53460	6404.50
AT5G53470	367
AT5G53480	2470.50
AT5G53486	129
AT5G53487	0
AT5G53490	3539.83
AT5G53500	972.50
AT5G53510	0
AT5G53520	0
AT5G53530	691.50
AT5G53540	1037.50
AT5G53550	1822
AT5G53560	2366
AT5G53570	764
AT5G53580	1105.50
AT5G53588	100.50
AT5G53590	100.50
AT5G53592	17
AT5G53600	0
AT5G53610	0
AT5G53620	974
AT5G53635	0
AT5G53640	0
AT5G53650	331
AT5G53660	17
AT5G53670	0
AT5G53680	0
AT5G53690	0
AT5G53700	0
AT5G53710	1
AT5G53720	0
AT5G53730	84
AT5G53740	21.50
AT5G53742	2.50
AT5G53750	154.50
AT5G53760	237
AT5G53770	241
AT5G53780	0
AT5G53790	0
AT5G53800	446.50
AT5G53810	20
AT5G53820	18
AT5G53830	155
AT5G53840	0
AT5G53850	1760.50
AT5G53860	1390
AT5G53870	291
AT5G53880	960.50
AT5G53890	275
AT5G53895	15.50
AT5G53900	344.17
AT5G53902	5.75
AT5G53905	5.75
AT5G53910	0
AT5G53920	103
AT5G53930	229.50
AT5G53940	553
AT5G53950	7
AT5G53960	0
AT5G53970	693
AT5G53980	4
AT5G53990	7
AT5G54000	0
AT5G54010	0
AT5G54020	5
AT5G54030	0
AT5G54040	1
AT5G54050	0
AT5G54060	271
AT5G54062	0
AT5G54067	1
AT5G54070	12.75
AT5G54075	12.75
AT5G54080	494.50
AT5G54090	174.50
AT5G54095	6
AT5G54100	297.75
AT5G54110	903
AT5G54130	312
AT5G54140	181.50
AT5G54145	112
AT5G54148	8
AT5G54150	0
AT5G54160	4327.00
AT5G54165	42
AT5G54170	1073.50
AT5G54180	416
AT5G54190	55
AT5G54200	264
AT5G54210	0
AT5G54215	0
AT5G54220	0
AT5G54225	0
AT5G54230	21
AT5G54240	15
AT5G54250	1354
AT5G54260	135
AT5G54270	19874.08
AT5G54280	1070.83
AT5G54290	1823.00
AT5G54300	174
AT5G54310	1672.50
AT5G54320	0
AT5G54330	0
AT5G54340	0
AT5G54350	0.67
AT5G54360	0
AT5G54365	0
AT5G54370	0
AT5G54375	0
AT5G54380	2215
AT5G54390	2406.33
AT5G54400	6
AT5G54410	0
AT5G54420	0
AT5G54430	1117.00
AT5G54440	961
AT5G54450	0
AT5G54460	0
AT5G54470	52
AT5G54480	0.50
AT5G54490	171
AT5G54500	3843
AT5G54510	1101.50
AT5G54520	68
AT5G54530	66.50
AT5G54531	0
AT5G54540	2268
AT5G54550	0
AT5G54560	0.25
AT5G54569	12.50
AT5G54570	13.50
AT5G54580	553.50
AT5G54585	68
AT5G54590	263
AT5G54600	7722.75
AT5G54610	3485.50
AT5G54620	2
AT5G54630	591
AT5G54640	730.50
AT5G54650	227.50
AT5G54660	230.50
AT5G54670	211
AT5G54680	1836.25
AT5G54690	37.50
AT5G54700	18
AT5G54710	1302.50
AT5G54720	340.50
AT5G54730	366.50
AT5G54740	0
AT5G54745	0
AT5G54750	716.00
AT5G54760	2920.00
AT5G54770	103354.17
AT5G54780	252.50
AT5G54790	0
AT5G54800	610.50
AT5G54810	4684.50
AT5G54820	0
AT5G54830	460.50
AT5G54840	176
AT5G54850	66
AT5G54855	333
AT5G54860	767.50
AT5G54865	0
AT5G54870	820.25
AT5G54880	103
AT5G54890	163
AT5G54900	1371.50
AT5G54910	190.50
AT5G54920	259.50
AT5G54930	297.50
AT5G54940	3897.00
AT5G54950	0
AT5G54960	1945.50
AT5G54970	274
AT5G54980	144
AT5G54990	1
AT5G55000	327.50
AT5G55010	19
AT5G55020	0
AT5G55040	831.00
AT5G55045	0.50
AT5G55050	315
AT5G55055	0
AT5G55056	0
AT5G55060	318.00
AT5G55070	2610.50
AT5G55080	1
AT5G55090	8
AT5G55100	750.50
